-1.972362248087252967e-01 2.881042004273516866e-01
-3.081187841587499920e-01 -1.745008736372682390e-01
5.361830900083153217e-02 6.888588889799070192e-02
8.194191250147192518e-02 1.944343282778422666e-01
1.118781029820128115e-01 9.074112700941783238e-02
1.880490998288297799e-01 -9.054204893143487365e-02
2.934224566873251949e-01 -2.767937451470272453e-02
2.915640738534834298e-01 -4.809917103928544602e-02
2.346273766017565321e-01 8.941850647647170414e-02
-4.405373583977716112e-02 -3.095278700268935812e-01
-2.419135548400276614e-01 8.561650780544921568e-02
-2.029149659264978811e-01 2.349421484107946101e-01
-2.437721028458144923e-01 8.026479449770371200e-02
2.114000037491347295e-01 -2.146470199533790923e-01
1.539871310365795720e-01 1.428106542432040077e-02
2.263743513595901924e-01 -5.725644938265294498e-02
9.377588510145272449e-03 1.036232734850414811e-01
2.036577627349411834e-01 9.848621007960098317e-02
2.025347369717508950e-01 1.078859277051134602e-01
3.156257596606705795e-01 -5.484384124407878230e-02
5.899869396651289538e-02 8.820546430806065763e-02
-5.599914926171992852e-02 7.157302464916585893e-02
1.449009599383475344e-01 1.480761796753906900e-01
2.322157173662972862e-01 8.011054163551625459e-03
2.441209665572009468e-01 1.180305828479605718e-01
2.817308613415002716e-01 -1.001036513291421043e-01
2.866000806646572530e-01 -9.060615212254560791e-02
1.114275086706168899e-01 1.024069102305306539e-01
9.192453515518299312e-02 -1.344963893047999293e-01
1.284490111210848662e-01 -9.931597181469065116e-02
-9.983683086983519139e-02 3.853184647335825691e-02
-9.316308704908016214e-02 1.488789915635015948e-01
-2.437656458155865735e-01 1.445641479301918997e-01
-2.004692251651384316e-01 -2.256427990174380005e-01
-2.474456871305709404e-01 -1.172828048440369662e-02
-1.324814485474727910e-01 -5.105091099360541812e-02
-2.786271361976829786e-01 6.118087716616520122e-02
-2.793199659626963149e-01 1.542478337132731575e-03
-2.336625381362897880e-01 1.908471350189832882e-01
-2.393019282018155336e-01 1.563641894388972386e-01
-3.108373142220915986e-01 -5.248341004636922907e-02
-2.777732026034086532e-01 7.904467426834022037e-02
-2.709017038925086163e-01 1.461251795665766962e-01
-2.474995966449567153e-01 5.652586434729984372e-02
-6.259464193953727384e-02 -8.896079090997743855e-02
-2.808424565187400690e-01 9.785476816194800531e-03
1.076709080826440505e-02 -2.507334320578840647e-01
-2.092512855518708637e-01 4.395078865619456154e-02
-1.536823711254441116e-01 -1.094891944664041494e-01
4.341229404224616201e-02 2.236456100983013340e-01
2.222780089243729107e-01 7.284473370699262595e-02
1.049190933448059387e-01 2.837036429258682491e-01
1.425230440843343882e-01 2.664992115015329399e-01
1.288254656588973535e-01 -1.961054243819475018e-01
1.097721478990092286e-01 -1.392143565014123396e-01
1.053099985695816060e-01 2.194833035945924493e-01
1.823217802366706997e-01 2.158498248627742644e-01
1.288249991844178932e-01 -1.961056801617783174e-01
1.097791733392251001e-01 -1.392098638423637791e-01
6.815048315906317711e-02 -1.561428102590841083e-01
6.676326071075751323e-02 2.919305759461284233e-01
1.369736622058506936e-01 2.528503889424132400e-01
1.288247495799828557e-01 -1.961058170224176389e-01
1.097684792447318619e-01 -1.392167031107973685e-01
7.452608009441986925e-02 -1.621789339056365353e-01
-2.377186381969147513e-02 2.922939516720912123e-01
1.468824255399034939e-01 1.505579362282774558e-01
2.032182126505198694e-01 6.077785631078128081e-02
1.305461271982982785e-01 1.276826908929072912e-01
-3.432666767139076758e-02 -2.137632002008743315e-01
1.621929693413364515e-01 2.584360592352094588e-01
-1.310939382611726323e-01 -1.733275327764134399e-01
1.139550071892401623e-01 -2.863981627518403239e-01
1.345596142361132341e-01 2.425300669106341955e-01
1.281110549697456746e-01 -1.445222654126140927e-01
1.562759209094969348e-01 1.975929996725996896e-01
1.674768074448587385e-01 2.163235192573277621e-01
1.870459028217055786e-01 -2.516173087001687403e-01
3.132013781492928861e-02 2.211331777777907348e-01
-1.104157959097002220e-02 -1.498100145626637264e-02
1.168734494690792519e-01 -1.050433146385250094e-01
1.960694682423961555e-01 -2.487880124829040529e-01
1.280910800934175475e-01 2.197869055511904590e-01
-1.686178579494014909e-02 5.696259552562935730e-02
1.581080166477669968e-01 2.516907406445715867e-01
1.672786261285227061e-01 2.123823399318607308e-01
8.224165539594353869e-02 -2.478473274282828320e-01
1.117457280913918549e-01 2.823511752271313235e-01
-1.324569255906481724e-01 2.175656026280963218e-01
5.916877466392822527e-02 -2.246571256445287559e-02
-6.310822758423806356e-02 9.247834325991158289e-02
1.255430794443196385e-01 2.354702996444891783e-01
5.623182905432594358e-02 -8.806156915465508661e-02
4.996696759628865142e-02 -3.819788959418635166e-02
-3.768757672959820865e-02 1.375454589362405666e-01
1.147550455155111337e-01 -1.839351104295749439e-01
2.130076358154538441e-01 -1.907516615517657332e-01
1.974235886365845738e-01 1.599919762043233995e-01
2.690368958797348387e-01 -1.720330972730238217e-01
1.406491781752504111e-01 1.814774258692237463e-01
1.814203937094032923e-02 6.189413947357771950e-02
1.012185341656573617e-01 2.805201520590619446e-01
-6.423433852750318369e-03 2.611033188121733226e-02
2.013143303923114191e-01 2.505009457657828009e-01
2.168645554901298400e-01 -9.490948382248216852e-02
1.024093175003248368e-01 -2.873208979727620016e-01
4.528082746470386832e-02 -3.292234233166347335e-01
1.217594491535694406e-01 -2.636649709274127007e-01
-7.524330768956508098e-02 1.860813338074121248e-01
5.818905618147264536e-02 -1.854425979031176508e-01
3.549882194954727399e-02 -3.520451362745970203e-02
3.968506602849278947e-02 -1.748097319335368549e-01
3.553712618135309448e-02 -3.538013613472804075e-02
-2.494807888449233901e-01 -1.902951608405693273e-01
-2.668327816552309439e-01 1.767063931531219489e-01
-1.495353521264599916e-01 -1.604791658874540894e-01
-1.491269377432528076e-01 -7.947143060522131319e-02
9.569327091538255836e-02 2.893932497425369954e-01
-1.129623927706411707e-01 -2.720483473582620548e-01
-4.995143852997950551e-02 1.509958960800285299e-01
1.082840224777754934e-01 3.605592037950172690e-01
-4.642541575512100505e-02 -1.793966498201619020e-01
-1.882421648348864274e-01 4.758490626722133854e-02
-1.478623297509697454e-01 -1.228023754597889067e-01
8.368191398189596397e-03 7.302533138801983736e-02
-1.207794802740484869e-01 -1.160607226536559816e-01
-5.548079158564066249e-02 -2.971046450197515898e-01
-2.606891750043204281e-01 1.498499481319464921e-01
2.506090905583736525e-02 -1.588273929644501148e-01
2.343462480632690637e-01 -8.164866590621570885e-02
3.989038974575261076e-03 3.215440042531706455e-01
4.138021505177663650e-02 1.412788046745933890e-01
-6.040742851126850582e-02 -2.236639696543438749e-01
-1.822985638804146546e-01 2.766893606863857769e-01
1.123728779267926942e-01 -4.038549939579804543e-02
9.099415001044058871e-02 3.665419692971753907e-02
2.934224416856762163e-01 -2.767949151385933060e-02
2.934224715648314219e-01 -2.767925848249291193e-02
2.934224949947391026e-01 -2.767907574612513133e-02
2.934225036185343360e-01 -2.767900848596760791e-02
1.901905367775704181e-01 1.459421918122467132e-01
2.723922541549837484e-01 -8.446739026395375105e-02
