-1.660391149542403522e+00 9.950903853713746194e-01
-1.415194064952441266e+00 7.744496741311659438e-01
2.281704899823765675e+00 -1.223961830961445285e+00
1.814300224964169983e+00 -1.654776792110037364e+00
1.921031376756305642e+00 1.471714753404632869e+00
2.149697046372117448e+00 1.481694378177698779e+00
-6.017713854685586838e-01 -2.828539943780116861e+00
-1.477437116703499864e+00 1.860652376351100035e+00
-2.119628344786783192e+00 -1.829483920427693588e+00
-2.098167971413827271e+00 -3.214397013921872492e-01
-5.049426995044941496e-02 -1.251081855872006932e+00
-2.098165448735088034e+00 -3.214391830263456096e-01
-5.049426949017381261e-02 -1.251081855038689294e+00
1.787224705688879700e+00 1.681743390808247529e+00
1.636576122966482139e+00 -5.893814575700284664e-01
1.197943274924448298e+00 -2.838899302916016998e-01
2.228428273273492355e+00 -1.221353467803081294e+00
1.200750995636843621e+00 2.165878818959016683e-01
1.607644860798259856e+00 -1.063676835840352997e+00
1.126951850579583470e+00 -1.482197566684585688e+00
2.273383756107216325e+00 -1.367758607634279366e+00
1.530665590558142775e+00 -1.183347634271292748e+00
2.164682903006534431e+00 -1.185514145531153529e+00
3.966629461428888281e-01 9.356982974656724572e-01
2.083830585490091813e-01 1.019090722414033312e+00
1.298750091242673710e+00 2.356031871707355840e+00
1.343233579915097176e+00 2.425796767340675508e+00
2.019404065855541219e+00 -1.193641634753698000e+00
1.405994877804671139e+00 -9.305190996664115533e-01
8.188952729286043120e-01 -1.382917768066118380e-01
2.012919623392921409e+00 -1.116054367531013058e+00
4.394370230965418678e-01 -1.216850646931622260e+00
5.061608354240956231e-01 -9.875854588872143847e-01
5.216793304886246929e-01 -8.294978031229055526e-01
-2.269857491247416481e-01 -1.363396599012107302e+00
-4.841656649873213869e-01 -9.494054587383862209e-01
4.990620414463396437e-01 -1.043650427246127332e+00
3.811929180331719569e-01 -1.067994388509150960e+00
6.351018421656494661e-01 -7.724908853051027924e-01
5.453149677204222057e-01 -9.806324254788166828e-01
4.767113526204151963e-01 -1.075692536842842939e+00
2.690719973117679242e-02 -1.297497492979998945e+00
5.129588896469470249e-01 -1.042245792367538115e+00
5.031732396111699979e-01 -1.038629586624871370e+00
-3.066195004418835524e+00 1.235500636092881077e-01
9.840348351361922763e-01 -1.124118598950239356e+00
-9.639755072726892138e-01 -1.107297939089881389e+00
9.353913574112387996e-02 -1.795702240581344977e+00
-7.124937476785850876e-01 -1.773846670113228496e+00
-1.271368115615605809e+00 -1.107493456937867160e+00
6.325978674936963975e-01 7.043366478760678673e-01
-1.673123385828539700e+00 1.988044420681723601e+00
-1.702075539985377750e+00 1.977530976938669527e+00
-2.326909229842601512e+00 1.334205326674977599e+00
